participant,statement_id,vote,updated_at
p72,24,-1,2026-08-31T16:46:14.663Z
p73,1,-1,2026-08-31T16:46:13.363Z
p73,2,-1,2026-08-31T16:46:13.594Z
p73,3,-1,2026-08-31T16:46:13.848Z
p73,4,-1,2026-08-31T16:46:14.107Z
p73,5,0,2026-08-31T16:46:14.307Z
p73,6,-1,2026-08-31T16:46:14.504Z
p73,7,-1,2026-08-31T16:46:14.771Z
p73,8,1,2026-08-31T16:46:14.982Z
p73,9,1,2026-08-31T16:46:15.222Z
p73,10,1,2026-08-31T16:46:15.438Z
p73,11,1,2026-08-31T16:46:15.658Z
p73,12,1,2026-08-31T16:46:15.911Z
p73,13,1,2026-08-31T16:46:16.164Z
p73,14,-1,2026-08-31T16:46:16.392Z
p73,15,-1,2026-08-31T16:46:16.618Z
p73,16,-1,2026-08-31T16:46:16.837Z
p73,17,0,2026-08-31T16:46:17.055Z
p73,18,0,2026-08-31T16:46:17.304Z
p73,19,1,2026-08-31T16:46:17.531Z
p73,20,1,2026-08-31T16:46:17.722Z
p73,21,1,2026-08-31T16:46:17.970Z
p73,22,1,2026-08-31T16:46:18.219Z
p73,23,1,2026-08-31T16:46:18.511Z
p73,24,-1,2026-08-31T16:46:18.774Z
p74,1,1,2026-08-31T16:46:14.108Z
p74,2,-1,2026-08-31T16:46:14.302Z
p74,3,1,2026-08-31T16:46:14.492Z
p74,4,1,2026-08-31T16:46:14.728Z
p74,5,1,2026-08-31T16:46:14.911Z
p74,6,0,2026-08-31T16:46:15.106Z
p74,7,1,2026-08-31T16:46:15.329Z
p74,8,-1,2026-08-31T16:46:15.577Z
p74,9,1,2026-08-31T16:46:15.826Z
p74,10,1,2026-08-31T16:46:16.048Z
p74,11,0,2026-08-31T16:46:16.279Z
p74,12,1,2026-08-31T16:46:16.504Z
p74,13,0,2026-08-31T16:46:16.729Z
p74,14,1,2026-08-31T16:46:16.948Z
p74,15,1,2026-08-31T16:46:17.169Z
p74,16,1,2026-08-31T16:46:17.424Z
p74,17,1,2026-08-31T16:46:17.700Z
p74,18,-1,2026-08-31T16:46:17.969Z
p74,19,1,2026-08-31T16:46:18.223Z
p74,20,-1,2026-08-31T16:46:18.479Z
p74,21,1,2026-08-31T16:46:18.695Z
p74,22,1,2026-08-31T16:46:18.914Z
p74,23,1,2026-08-31T16:46:19.147Z
p74,24,-1,2026-08-31T16:46:19.400Z
p75,1,-1,2026-08-31T16:46:14.304Z
p75,2,1,2026-08-31T16:46:14.495Z
p75,3,0,2026-08-31T16:46:14.727Z
p75,4,0,2026-08-31T16:46:14.914Z
p75,5,-1,2026-08-31T16:46:15.097Z
p75,6,1,2026-08-31T16:46:15.361Z
p75,7,-1,2026-08-31T16:46:15.578Z
p75,8,1,2026-08-31T16:46:15.765Z
p75,9,1,2026-08-31T16:46:15.934Z
p75,10,1,2026-08-31T16:46:16.164Z
p75,11,1,2026-08-31T16:46:16.392Z
p75,12,1,2026-08-31T16:46:16.616Z
p75,13,1,2026-08-31T16:46:16.836Z
p75,14,1,2026-08-31T16:46:17.054Z
p75,15,1,2026-08-31T16:46:17.308Z
p75,16,1,2026-08-31T16:46:17.562Z
p75,17,1,2026-08-31T16:46:17.862Z
p75,18,1,2026-08-31T16:46:18.082Z
p75,19,1,2026-08-31T16:46:18.266Z
p75,20,1,2026-08-31T16:46:18.511Z
p75,21,1,2026-08-31T16:46:18.805Z
p75,22,1,2026-08-31T16:46:19.057Z
p75,23,1,2026-08-31T16:46:19.286Z
p75,24,1,2026-08-31T16:46:19.552Z
p76,1,1,2026-08-31T16:46:14.302Z
p76,2,1,2026-08-31T16:46:14.494Z
p76,3,1,2026-08-31T16:46:14.727Z
p76,4,1,2026-08-31T16:46:14.914Z
p76,5,0,2026-08-31T16:46:15.127Z
p76,6,1,2026-08-31T16:46:15.360Z
p76,7,-1,2026-08-31T16:46:15.578Z
p76,8,1,2026-08-31T16:46:15.765Z
p76,9,1,2026-08-31T16:46:15.962Z
p76,10,1,2026-08-31T16:46:16.197Z
p76,11,1,2026-08-31T16:46:16.423Z
p76,12,1,2026-08-31T16:46:16.616Z
p76,13,-1,2026-08-31T16:46:16.864Z
p76,14,1,2026-08-31T16:46:17.149Z
p76,15,1,2026-08-31T16:46:17.392Z
p76,16,1,2026-08-31T16:46:17.611Z
p76,17,1,2026-08-31T16:46:17.868Z
p76,18,-1,2026-08-31T16:46:18.114Z
p76,19,1,2026-08-31T16:46:18.372Z
p76,20,1,2026-08-31T16:46:18.623Z
p76,21,1,2026-08-31T16:46:18.885Z
p76,22,1,2026-08-31T16:46:19.037Z
p76,23,1,2026-08-31T16:46:19.255Z
p76,24,-1,2026-08-31T16:46:19.444Z
p77,1,-1,2026-08-31T16:46:14.489Z
p77,2,-1,2026-08-31T16:46:14.726Z
p77,3,-1,2026-08-31T16:46:14.914Z
p77,4,1,2026-08-31T16:46:15.105Z
p77,5,0,2026-08-31T16:46:15.328Z
p77,6,1,2026-08-31T16:46:15.546Z
p77,7,1,2026-08-31T16:46:15.796Z
p77,8,1,2026-08-31T16:46:16.048Z
p77,9,1,2026-08-31T16:46:16.278Z
p77,10,1,2026-08-31T16:46:16.504Z
p77,11,1,2026-08-31T16:46:16.761Z
p77,12,1,2026-08-31T16:46:17.010Z
p77,13,0,2026-08-31T16:46:17.276Z
p77,14,1,2026-08-31T16:46:17.499Z
p77,15,-1,2026-08-31T16:46:17.755Z
p77,16,0,2026-08-31T16:46:17.974Z
p77,17,1,2026-08-31T16:46:18.223Z
p77,18,0,2026-08-31T16:46:18.511Z
p77,19,1,2026-08-31T16:46:18.774Z
p77,20,-1,2026-08-31T16:46:19.031Z
p77,21,1,2026-08-31T16:46:19.254Z
p77,22,-1,2026-08-31T16:46:19.406Z
p77,23,1,2026-08-31T16:46:19.591Z
p77,24,1,2026-08-31T16:46:19.869Z
p78,1,0,2026-08-31T16:46:14.511Z
p78,2,-1,2026-08-31T16:46:14.770Z
p78,3,-1,2026-08-31T16:46:14.982Z
p78,4,1,2026-08-31T16:46:15.207Z
p78,5,-1,2026-08-31T16:46:15.470Z
p78,6,1,2026-08-31T16:46:15.718Z
p78,7,-1,2026-08-31T16:46:15.935Z
p78,8,1,2026-08-31T16:46:16.196Z
p78,9,1,2026-08-31T16:46:16.424Z
p78,10,1,2026-08-31T16:46:16.648Z
p78,11,0,2026-08-31T16:46:16.868Z
p78,12,1,2026-08-31T16:46:17.056Z
p78,13,1,2026-08-31T16:46:17.308Z
p78,14,0,2026-08-31T16:46:17.563Z
p78,15,1,2026-08-31T16:46:17.812Z
p78,16,1,2026-08-31T16:46:18.064Z
p78,17,1,2026-08-31T16:46:18.337Z
p78,18,0,2026-08-31T16:46:18.557Z
p78,19,1,2026-08-31T16:46:18.801Z
p78,20,1,2026-08-31T16:46:19.025Z
p78,21,1,2026-08-31T16:46:19.255Z
p78,22,1,2026-08-31T16:46:19.409Z
p78,23,1,2026-08-31T16:46:19.558Z
p78,24,-1,2026-08-31T16:46:19.832Z
p79,1,-1,2026-08-31T16:46:14.618Z
p79,2,1,2026-08-31T16:46:14.873Z
p79,3,-1,2026-08-31T16:46:15.091Z
p79,4,1,2026-08-31T16:46:15.357Z
p79,5,1,2026-08-31T16:46:15.578Z
p79,6,1,2026-08-31T16:46:15.765Z
p79,7,0,2026-08-31T16:46:15.934Z
p79,8,1,2026-08-31T16:46:16.165Z
p79,9,1,2026-08-31T16:46:16.420Z
p79,10,1,2026-08-31T16:46:16.618Z
p79,11,-1,2026-08-31T16:46:16.837Z
p79,12,1,2026-08-31T16:46:17.086Z
p79,13,0,2026-08-31T16:46:17.272Z
p79,14,1,2026-08-31T16:46:17.499Z
p79,15,-1,2026-08-31T16:46:17.723Z
p79,16,1,2026-08-31T16:46:17.920Z
p79,17,1,2026-08-31T16:46:18.082Z
p79,18,0,2026-08-31T16:46:18.232Z
p79,19,1,2026-08-31T16:46:18.445Z
p79,20,1,2026-08-31T16:46:18.663Z
p79,21,1,2026-08-31T16:46:18.886Z
p79,22,0,2026-08-31T16:46:19.036Z
p79,23,1,2026-08-31T16:46:19.255Z
p79,24,-1,2026-08-31T16:46:19.447Z
p80,1,-1,2026-08-31T16:46:14.914Z
p80,2,-1,2026-08-31T16:46:15.095Z
p80,3,-1,2026-08-31T16:46:15.360Z
p80,4,0,2026-08-31T16:46:15.609Z
p80,5,0,2026-08-31T16:46:15.911Z
p80,6,-1,2026-08-31T16:46:16.196Z
p80,7,0,2026-08-31T16:46:16.392Z
p80,8,1,2026-08-31T16:46:16.649Z
p80,9,1,2026-08-31T16:46:16.868Z
p80,10,1,2026-08-31T16:46:17.056Z
p80,11,1,2026-08-31T16:46:17.277Z
p80,12,1,2026-08-31T16:46:17.500Z
p80,13,1,2026-08-31T16:46:17.723Z
p80,14,-1,2026-08-31T16:46:17.952Z
p80,15,-1,2026-08-31T16:46:18.224Z
p80,16,-1,2026-08-31T16:46:18.479Z
p80,17,1,2026-08-31T16:46:18.664Z
p80,18,0,2026-08-31T16:46:18.886Z
p80,19,1,2026-08-31T16:46:19.067Z
p80,20,1,2026-08-31T16:46:19.255Z
p80,21,-1,2026-08-31T16:46:19.403Z
p80,22,0,2026-08-31T16:46:19.558Z
p80,23,0,2026-08-31T16:46:19.704Z
p80,24,-1,2026-08-31T16:46:19.944Z
p81,1,1,2026-08-31T16:46:19.032Z
p81,2,-1,2026-08-31T16:46:19.255Z
p81,3,0,2026-08-31T16:46:19.433Z
p81,4,-1,2026-08-31T16:46:19.697Z
p81,5,-1,2026-08-31T16:46:19.847Z
p81,6,0,2026-08-31T16:46:20.098Z
p81,7,0,2026-08-31T16:46:20.343Z
p81,8,0,2026-08-31T16:46:20.570Z
p81,9,1,2026-08-31T16:46:20.822Z
p81,10,0,2026-08-31T16:46:21.016Z
p81,11,1,2026-08-31T16:46:21.268Z
p81,12,1,2026-08-31T16:46:21.461Z
p81,13,1,2026-08-31T16:46:21.688Z
p81,14,1,2026-08-31T16:46:21.882Z
p81,15,-1,2026-08-31T16:46:22.153Z
p81,16,1,2026-08-31T16:46:22.372Z
p81,17,1,2026-08-31T16:46:22.594Z
p81,18,-1,2026-08-31T16:46:22.846Z
p81,19,1,2026-08-31T16:46:23.131Z
p81,20,0,2026-08-31T16:46:23.390Z
p81,21,1,2026-08-31T16:46:23.690Z
p81,22,1,2026-08-31T16:46:23.909Z
p81,23,1,2026-08-31T16:46:24.165Z
p81,24,0,2026-08-31T16:46:24.421Z
p82,1,0,2026-08-31T16:46:19.697Z
p82,2,-1,2026-08-31T16:46:19.848Z
p82,3,1,2026-08-31T16:46:20.117Z
p82,4,1,2026-08-31T16:46:20.344Z
p82,5,1,2026-08-31T16:46:20.602Z
p82,6,1,2026-08-31T16:46:20.790Z
p82,7,-1,2026-08-31T16:46:21.048Z
p82,8,1,2026-08-31T16:46:21.237Z
p82,9,1,2026-08-31T16:46:21.493Z
p82,10,1,2026-08-31T16:46:21.720Z
p82,11,1,2026-08-31T16:46:21.988Z
p82,12,1,2026-08-31T16:46:22.208Z
p82,13,1,2026-08-31T16:46:22.459Z
p82,14,1,2026-08-31T16:46:22.702Z
p82,15,-1,2026-08-31T16:46:22.953Z
p82,16,1,2026-08-31T16:46:23.213Z
p82,17,1,2026-08-31T16:46:23.440Z
p82,18,1,2026-08-31T16:46:23.664Z
p82,19,1,2026-08-31T16:46:23.882Z
p82,20,1,2026-08-31T16:46:24.135Z
p82,21,1,2026-08-31T16:46:24.383Z
p82,22,1,2026-08-31T16:46:24.637Z
p82,23,1,2026-08-31T16:46:24.918Z
p82,24,0,2026-08-31T16:46:25.136Z
p83,1,-1,2026-08-31T16:46:19.703Z
p83,2,-1,2026-08-31T16:46:19.886Z
p83,3,0,2026-08-31T16:46:20.084Z
p83,4,1,2026-08-31T16:46:20.306Z
p83,5,0,2026-08-31T16:46:20.555Z
p83,6,1,2026-08-31T16:46:20.791Z
p83,7,0,2026-08-31T16:46:21.049Z
p83,8,1,2026-08-31T16:46:21.243Z
p83,9,1,2026-08-31T16:46:21.462Z
p83,10,1,2026-08-31T16:46:21.719Z
p83,11,1,2026-08-31T16:46:21.982Z
p83,12,1,2026-08-31T16:46:22.209Z
p83,13,1,2026-08-31T16:46:22.428Z
p83,14,1,2026-08-31T16:46:22.630Z
p83,15,0,2026-08-31T16:46:22.850Z
p83,16,1,2026-08-31T16:46:23.101Z
p83,17,0,2026-08-31T16:46:23.358Z
p83,18,-1,2026-08-31T16:46:23.578Z
p83,19,1,2026-08-31T16:46:23.803Z
p83,20,-1,2026-08-31T16:46:24.019Z
p83,21,1,2026-08-31T16:46:24.243Z
p83,22,1,2026-08-31T16:46:24.420Z
p83,23,1,2026-08-31T16:46:24.637Z
p83,24,-1,2026-08-31T16:46:24.887Z
p84,1,1,2026-08-31T16:46:19.699Z
p84,2,-1,2026-08-31T16:46:19.959Z
p84,3,-1,2026-08-31T16:46:20.194Z
p84,4,0,2026-08-31T16:46:20.413Z
p84,5,-1,2026-08-31T16:46:20.570Z
p84,6,0,2026-08-31T16:46:20.818Z
p84,7,0,2026-08-31T16:46:21.017Z
p84,8,1,2026-08-31T16:46:21.268Z
p84,9,1,2026-08-31T16:46:21.462Z
p84,10,-1,2026-08-31T16:46:21.720Z
p84,11,0,2026-08-31T16:46:22.014Z
p84,12,1,2026-08-31T16:46:22.264Z
p84,13,-1,2026-08-31T16:46:22.518Z
p84,14,1,2026-08-31T16:46:22.739Z
p84,15,-1,2026-08-31T16:46:22.963Z
p84,16,1,2026-08-31T16:46:23.112Z
p84,17,1,2026-08-31T16:46:23.329Z
p84,18,0,2026-08-31T16:46:23.552Z
p84,19,-1,2026-08-31T16:46:23.771Z
p84,20,0,2026-08-31T16:46:23.986Z
p84,21,1,2026-08-31T16:46:24.188Z
p84,22,0,2026-08-31T16:46:24.452Z
p84,23,1,2026-08-31T16:46:24.712Z
p84,24,-1,2026-08-31T16:46:24.887Z
p85,1,1,2026-08-31T16:46:19.729Z
p85,2,-1,2026-08-31T16:46:19.976Z
p85,3,1,2026-08-31T16:46:20.232Z
p85,4,1,2026-08-31T16:46:20.458Z
p85,5,-1,2026-08-31T16:46:20.683Z
p85,6,1,2026-08-31T16:46:20.908Z
p85,7,1,2026-08-31T16:46:21.129Z
p85,8,1,2026-08-31T16:46:21.354Z
p85,9,1,2026-08-31T16:46:21.580Z
p85,10,1,2026-08-31T16:46:21.834Z
p85,11,1,2026-08-31T16:46:22.098Z
p85,12,1,2026-08-31T16:46:22.320Z
p85,13,1,2026-08-31T16:46:22.575Z
p85,14,1,2026-08-31T16:46:22.814Z
p85,15,1,2026-08-31T16:46:22.988Z
p85,16,1,2026-08-31T16:46:23.218Z
p85,17,1,2026-08-31T16:46:23.472Z
p85,18,-1,2026-08-31T16:46:23.718Z
p85,19,-1,2026-08-31T16:46:24.023Z
p85,20,-1,2026-08-31T16:46:24.308Z
p85,21,-1,2026-08-31T16:46:24.560Z
p85,22,-1,2026-08-31T16:46:24.779Z
p85,23,-1,2026-08-31T16:46:25.030Z
p85,24,-1,2026-08-31T16:46:25.249Z
p86,1,-1,2026-08-31T16:46:20.085Z
p86,2,-1,2026-08-31T16:46:20.337Z
p86,3,1,2026-08-31T16:46:20.570Z
p86,4,1,2026-08-31T16:46:20.792Z
p86,5,1,2026-08-31T16:46:21.048Z
p86,6,1,2026-08-31T16:46:21.238Z
p86,7,-1,2026-08-31T16:46:21.462Z
p86,8,1,2026-08-31T16:46:21.688Z
p86,9,1,2026-08-31T16:46:21.839Z
p86,10,0,2026-08-31T16:46:21.989Z
p86,11,1,2026-08-31T16:46:22.209Z
p86,12,1,2026-08-31T16:46:22.456Z
p86,13,1,2026-08-31T16:46:22.733Z
p86,14,1,2026-08-31T16:46:22.988Z
p86,15,-1,2026-08-31T16:46:23.245Z
p86,16,1,2026-08-31T16:46:23.497Z
p86,17,1,2026-08-31T16:46:23.687Z
p86,18,-1,2026-08-31T16:46:23.940Z
p86,19,1,2026-08-31T16:46:24.191Z
p86,20,0,2026-08-31T16:46:24.420Z
p86,21,1,2026-08-31T16:46:24.633Z
p86,22,1,2026-08-31T16:46:24.887Z
p86,23,1,2026-08-31T16:46:25.101Z
p86,24,-1,2026-08-31T16:46:25.361Z
p87,1,-1,2026-08-31T16:46:20.117Z
p87,2,-1,2026-08-31T16:46:20.346Z
p87,3,-1,2026-08-31T16:46:20.570Z
p87,4,1,2026-08-31T16:46:20.791Z
p87,5,0,2026-08-31T16:46:21.048Z
p87,6,1,2026-08-31T16:46:21.237Z
p87,7,1,2026-08-31T16:46:21.461Z
p87,8,1,2026-08-31T16:46:21.688Z
p87,9,1,2026-08-31T16:46:21.876Z
p87,10,0,2026-08-31T16:46:22.153Z
p87,11,1,2026-08-31T16:46:22.372Z
p87,12,1,2026-08-31T16:46:22.626Z
p87,13,1,2026-08-31T16:46:22.882Z
p87,14,1,2026-08-31T16:46:23.099Z
p87,15,-1,2026-08-31T16:46:23.329Z
p87,16,0,2026-08-31T16:46:23.551Z
p87,17,1,2026-08-31T16:46:23.771Z
p87,18,0,2026-08-31T16:46:24.023Z
p87,19,1,2026-08-31T16:46:24.304Z
p87,20,1,2026-08-31T16:46:24.559Z
p87,21,1,2026-08-31T16:46:24.747Z
p87,22,0,2026-08-31T16:46:24.957Z
p87,23,1,2026-08-31T16:46:25.137Z
p87,24,-1,2026-08-31T16:46:25.361Z
p88,1,1,2026-08-31T16:46:20.126Z
p88,2,-1,2026-08-31T16:46:20.344Z
p88,3,-1,2026-08-31T16:46:20.602Z
p88,4,1,2026-08-31T16:46:20.791Z
p88,5,0,2026-08-31T16:46:21.016Z
p88,6,1,2026-08-31T16:46:21.265Z
p88,7,-1,2026-08-31T16:46:21.492Z
p88,8,1,2026-08-31T16:46:21.688Z
p88,9,1,2026-08-31T16:46:21.838Z
p88,10,-1,2026-08-31T16:46:21.988Z
p88,11,-1,2026-08-31T16:46:22.240Z
p88,12,1,2026-08-31T16:46:22.486Z
p88,13,-1,2026-08-31T16:46:22.701Z
p88,14,1,2026-08-31T16:46:22.953Z
p88,15,-1,2026-08-31T16:46:23.249Z
p88,16,1,2026-08-31T16:46:23.529Z
p88,17,-1,2026-08-31T16:46:23.799Z
p88,18,-1,2026-08-31T16:46:24.047Z
p88,19,1,2026-08-31T16:46:24.276Z
p88,20,1,2026-08-31T16:46:24.491Z
p88,21,1,2026-08-31T16:46:24.712Z
p88,22,1,2026-08-31T16:46:24.887Z
p88,23,1,2026-08-31T16:46:25.096Z
p88,24,-1,2026-08-31T16:46:25.362Z
p89,1,1,2026-08-31T16:46:24.605Z
p89,2,-1,2026-08-31T16:46:24.850Z
p89,3,-1,2026-08-31T16:46:25.101Z
p89,4,1,2026-08-31T16:46:25.362Z
p89,5,-1,2026-08-31T16:46:25.619Z
p89,6,1,2026-08-31T16:46:25.838Z
p89,7,0,2026-08-31T16:46:26.029Z
p89,8,1,2026-08-31T16:46:26.209Z
p89,9,1,2026-08-31T16:46:26.502Z
p89,10,1,2026-08-31T16:46:26.741Z
p89,11,1,2026-08-31T16:46:26.996Z
p89,12,1,2026-08-31T16:46:27.275Z
p89,13,1,2026-08-31T16:46:27.454Z
p89,14,1,2026-08-31T16:46:27.670Z
p89,15,1,2026-08-31T16:46:27.889Z
p89,16,1,2026-08-31T16:46:28.145Z
p89,17,1,2026-08-31T16:46:28.402Z
p89,18,0,2026-08-31T16:46:28.657Z
p89,19,0,2026-08-31T16:46:28.895Z
p89,20,1,2026-08-31T16:46:29.063Z
p89,21,1,2026-08-31T16:46:29.293Z
p89,22,1,2026-08-31T16:46:29.492Z
p89,23,1,2026-08-31T16:46:29.644Z
p89,24,1,2026-08-31T16:46:29.796Z
p90,1,1,2026-08-31T16:46:25.101Z
p90,2,-1,2026-08-31T16:46:25.361Z
p90,3,1,2026-08-31T16:46:25.615Z
p90,4,1,2026-08-31T16:46:25.840Z
p90,5,0,2026-08-31T16:46:26.031Z
p90,6,1,2026-08-31T16:46:26.186Z
p90,7,1,2026-08-31T16:46:26.366Z
p90,8,1,2026-08-31T16:46:26.617Z
p90,9,1,2026-08-31T16:46:26.852Z
p90,10,1,2026-08-31T16:46:27.073Z
p90,11,0,2026-08-31T16:46:27.297Z
p90,12,1,2026-08-31T16:46:27.477Z
p90,13,1,2026-08-31T16:46:27.703Z
p90,14,1,2026-08-31T16:46:27.889Z
p90,15,1,2026-08-31T16:46:28.149Z
p90,16,1,2026-08-31T16:46:28.402Z
p90,17,1,2026-08-31T16:46:28.658Z
p90,18,1,2026-08-31T16:46:28.895Z
p90,19,1,2026-08-31T16:46:29.091Z
p90,20,1,2026-08-31T16:46:29.385Z
p90,21,1,2026-08-31T16:46:29.669Z
p90,22,1,2026-08-31T16:46:29.959Z
p90,23,1,2026-08-31T16:46:30.207Z
p90,24,-1,2026-08-31T16:46:30.456Z
p91,1,0,2026-08-31T16:46:25.102Z
p91,2,-1,2026-08-31T16:46:25.393Z
p91,3,1,2026-08-31T16:46:25.588Z
p91,4,1,2026-08-31T16:46:25.808Z
p91,5,-1,2026-08-31T16:46:26.030Z
p91,6,1,2026-08-31T16:46:26.181Z
p91,7,-1,2026-08-31T16:46:26.363Z
p91,8,1,2026-08-31T16:46:26.616Z
p91,9,1,2026-08-31T16:46:26.773Z
p91,10,1,2026-08-31T16:46:26.990Z
p91,11,0,2026-08-31T16:46:27.180Z
p91,12,1,2026-08-31T16:46:27.437Z
p91,13,1,2026-08-31T16:46:27.732Z
p91,14,1,2026-08-31T16:46:27.998Z
p91,15,-1,2026-08-31T16:46:28.275Z
p91,16,0,2026-08-31T16:46:28.544Z
p91,17,0,2026-08-31T16:46:28.783Z
p91,18,1,2026-08-31T16:46:29.039Z
p91,19,1,2026-08-31T16:46:29.289Z
p91,20,1,2026-08-31T16:46:29.523Z
p91,21,1,2026-08-31T16:46:29.794Z
p91,22,0,2026-08-31T16:46:30.058Z
p91,23,1,2026-08-31T16:46:30.316Z
p91,24,-1,2026-08-31T16:46:30.504Z
p92,1,0,2026-08-31T16:46:25.362Z
p92,2,1,2026-08-31T16:46:25.588Z
p92,3,1,2026-08-31T16:46:25.808Z
p92,4,1,2026-08-31T16:46:26.031Z
p92,5,1,2026-08-31T16:46:26.182Z
p92,6,1,2026-08-31T16:46:26.331Z
p92,7,0,2026-08-31T16:46:26.508Z
p92,8,1,2026-08-31T16:46:26.774Z
p92,9,1,2026-08-31T16:46:27.018Z
p92,10,0,2026-08-31T16:46:27.272Z
p92,11,1,2026-08-31T16:46:27.480Z
p92,12,1,2026-08-31T16:46:27.735Z
p92,13,1,2026-08-31T16:46:27.998Z
p92,14,1,2026-08-31T16:46:28.151Z
p92,15,-1,2026-08-31T16:46:28.382Z
p92,16,1,2026-08-31T16:46:28.561Z
p92,17,1,2026-08-31T16:46:28.814Z
p92,18,1,2026-08-31T16:46:29.032Z
p92,19,1,2026-08-31T16:46:29.293Z
p92,20,1,2026-08-31T16:46:29.491Z
p92,21,1,2026-08-31T16:46:29.676Z
p92,22,0,2026-08-31T16:46:29.928Z
p92,23,0,2026-08-31T16:46:30.174Z
p92,24,-1,2026-08-31T16:46:30.456Z
p93,1,0,2026-08-31T16:46:25.481Z
p93,2,-1,2026-08-31T16:46:25.700Z
p93,3,-1,2026-08-31T16:46:25.923Z
p93,4,0,2026-08-31T16:46:26.177Z
p93,5,1,2026-08-31T16:46:26.474Z
p93,6,1,2026-08-31T16:46:26.741Z
p93,7,-1,2026-08-31T16:46:26.964Z
p93,8,1,2026-08-31T16:46:27.211Z
p93,9,1,2026-08-31T16:46:27.444Z
p93,10,1,2026-08-31T16:46:27.701Z
p93,11,0,2026-08-31T16:46:27.986Z
p93,12,1,2026-08-31T16:46:28.275Z
p93,13,1,2026-08-31T16:46:28.512Z
p93,14,1,2026-08-31T16:46:28.700Z
p93,15,-1,2026-08-31T16:46:28.957Z
p93,16,1,2026-08-31T16:46:29.239Z
p93,17,0,2026-08-31T16:46:29.492Z
p93,18,-1,2026-08-31T16:46:29.641Z
p93,19,1,2026-08-31T16:46:29.793Z
p93,20,0,2026-08-31T16:46:30.034Z
p93,21,1,2026-08-31T16:46:30.286Z
p93,22,1,2026-08-31T16:46:30.532Z
p93,23,1,2026-08-31T16:46:30.760Z
p93,24,-1,2026-08-31T16:46:31.009Z
p94,1,0,2026-08-31T16:46:25.589Z
p94,2,1,2026-08-31T16:46:25.808Z
p94,3,1,2026-08-31T16:46:26.062Z
p94,4,1,2026-08-31T16:46:26.316Z
p94,5,0,2026-08-31T16:46:26.478Z
p94,6,1,2026-08-31T16:46:26.629Z
p94,7,1,2026-08-31T16:46:26.884Z
p94,8,1,2026-08-31T16:46:27.131Z
p94,9,1,2026-08-31T16:46:27.331Z
p94,10,1,2026-08-31T16:46:27.595Z
p94,11,1,2026-08-31T16:46:27.841Z
p94,12,1,2026-08-31T16:46:28.028Z
p94,13,1,2026-08-31T16:46:28.257Z
p94,14,1,2026-08-31T16:46:28.521Z
p94,15,0,2026-08-31T16:46:28.769Z
p94,16,1,2026-08-31T16:46:29.039Z
p94,17,1,2026-08-31T16:46:29.261Z
p94,18,0,2026-08-31T16:46:29.492Z
p94,19,1,2026-08-31T16:46:29.638Z
p94,20,0,2026-08-31T16:46:29.821Z
p94,21,1,2026-08-31T16:46:30.098Z
p94,22,1,2026-08-31T16:46:30.347Z
p94,23,0,2026-08-31T16:46:30.612Z
p94,24,0,2026-08-31T16:46:30.865Z
p95,1,0,2026-08-31T16:46:25.619Z
p95,2,-1,2026-08-31T16:46:25.809Z
p95,3,-1,2026-08-31T16:46:26.062Z
p95,4,0,2026-08-31T16:46:26.316Z
p95,5,1,2026-08-31T16:46:26.477Z
p95,6,1,2026-08-31T16:46:26.661Z
p95,7,0,2026-08-31T16:46:26.917Z
p95,8,-1,2026-08-31T16:46:27.130Z
p95,9,1,2026-08-31T16:46:27.330Z
p95,10,1,2026-08-31T16:46:27.562Z
p95,11,1,2026-08-31T16:46:27.783Z
p95,12,1,2026-08-31T16:46:28.030Z
p95,13,1,2026-08-31T16:46:28.291Z
p95,14,1,2026-08-31T16:46:28.512Z
p95,15,0,2026-08-31T16:46:28.699Z
p95,16,1,2026-08-31T16:46:28.925Z
p95,17,1,2026-08-31T16:46:29.148Z
p95,18,0,2026-08-31T16:46:29.368Z
p95,19,1,2026-08-31T16:46:29.632Z
p95,20,0,2026-08-31T16:46:29.915Z
p95,21,1,2026-08-31T16:46:30.168Z
p95,22,0,2026-08-31T16:46:30.397Z
p95,23,1,2026-08-31T16:46:30.617Z
p95,24,1,2026-08-31T16:46:30.837Z
p96,1,1,2026-08-31T16:46:25.620Z
p96,2,-1,2026-08-31T16:46:25.808Z
p96,3,-1,2026-08-31T16:46:26.061Z
p96,4,1,2026-08-31T16:46:26.348Z
p96,5,-1,2026-08-31T16:46:26.610Z
p96,6,1,2026-08-31T16:46:26.772Z
p96,7,1,2026-08-31T16:46:26.991Z
p96,8,1,2026-08-31T16:46:27.212Z
p96,9,1,2026-08-31T16:46:27.444Z
p96,10,-1,2026-08-31T16:46:27.669Z
p96,11,1,2026-08-31T16:46:27.921Z
p96,12,1,2026-08-31T16:46:28.136Z
p96,13,1,2026-08-31T16:46:28.364Z
p96,14,1,2026-08-31T16:46:28.518Z
p96,15,-1,2026-08-31T16:46:28.673Z
p96,16,1,2026-08-31T16:46:28.895Z
p96,17,1,2026-08-31T16:46:29.095Z
p96,18,1,2026-08-31T16:46:29.351Z
p96,19,1,2026-08-31T16:46:29.531Z
p96,20,1,2026-08-31T16:46:29.780Z
p96,21,1,2026-08-31T16:46:29.927Z
p96,22,1,2026-08-31T16:46:30.146Z
p96,23,1,2026-08-31T16:46:30.315Z
p96,24,0,2026-08-31T16:46:30.505Z
