participant,statement_id,vote,updated_at
p72,24,-1,2026-09-01T04:18:43.063Z
p73,1,0,2026-09-01T04:18:42.024Z
p73,2,-1,2026-09-01T04:18:42.154Z
p73,3,-1,2026-09-01T04:18:42.278Z
p73,4,1,2026-09-01T04:18:42.398Z
p73,5,-1,2026-09-01T04:18:42.561Z
p73,6,1,2026-09-01T04:18:42.704Z
p73,7,-1,2026-09-01T04:18:42.863Z
p73,8,1,2026-09-01T04:18:43.001Z
p73,9,1,2026-09-01T04:18:43.125Z
p73,10,0,2026-09-01T04:18:43.251Z
p73,11,-1,2026-09-01T04:18:43.356Z
p73,12,1,2026-09-01T04:18:43.475Z
p73,13,0,2026-09-01T04:18:43.596Z
p73,14,1,2026-09-01T04:18:43.753Z
p73,15,-1,2026-09-01T04:18:43.938Z
p73,16,1,2026-09-01T04:18:44.083Z
p73,17,-1,2026-09-01T04:18:44.188Z
p73,18,-1,2026-09-01T04:18:44.290Z
p73,19,1,2026-09-01T04:18:44.420Z
p73,20,0,2026-09-01T04:18:44.550Z
p73,21,1,2026-09-01T04:18:44.707Z
p73,22,1,2026-09-01T04:18:44.863Z
p73,23,-1,2026-09-01T04:18:45.058Z
p73,24,-1,2026-09-01T04:18:45.220Z
p74,1,-1,2026-09-01T04:18:42.789Z
p74,2,-1,2026-09-01T04:18:42.938Z
p74,3,-1,2026-09-01T04:18:43.094Z
p74,4,1,2026-09-01T04:18:43.279Z
p74,5,-1,2026-09-01T04:18:43.472Z
p74,6,1,2026-09-01T04:18:43.628Z
p74,7,1,2026-09-01T04:18:43.753Z
p74,8,1,2026-09-01T04:18:43.917Z
p74,9,1,2026-09-01T04:18:44.108Z
p74,10,1,2026-09-01T04:18:44.268Z
p74,11,1,2026-09-01T04:18:44.420Z
p74,12,1,2026-09-01T04:18:44.584Z
p74,13,0,2026-09-01T04:18:44.743Z
p74,14,1,2026-09-01T04:18:44.902Z
p74,15,-1,2026-09-01T04:18:45.025Z
p74,16,0,2026-09-01T04:18:45.122Z
p74,17,1,2026-09-01T04:18:45.259Z
p74,18,-1,2026-09-01T04:18:45.424Z
p74,19,1,2026-09-01T04:18:45.587Z
p74,20,0,2026-09-01T04:18:45.803Z
p74,21,1,2026-09-01T04:18:45.995Z
p74,22,1,2026-09-01T04:18:46.180Z
p74,23,-1,2026-09-01T04:18:46.368Z
p74,24,-1,2026-09-01T04:18:46.549Z
p75,1,-1,2026-09-01T04:18:42.873Z
p75,2,1,2026-09-01T04:18:43.031Z
p75,3,1,2026-09-01T04:18:43.216Z
p75,4,1,2026-09-01T04:18:43.379Z
p75,5,1,2026-09-01T04:18:43.568Z
p75,6,-1,2026-09-01T04:18:43.753Z
p75,7,-1,2026-09-01T04:18:43.910Z
p75,8,1,2026-09-01T04:18:44.013Z
p75,9,1,2026-09-01T04:18:44.176Z
p75,10,1,2026-09-01T04:18:44.326Z
p75,11,1,2026-09-01T04:18:44.468Z
p75,12,0,2026-09-01T04:18:44.649Z
p75,13,1,2026-09-01T04:18:44.770Z
p75,14,1,2026-09-01T04:18:44.902Z
p75,15,0,2026-09-01T04:18:45.058Z
p75,16,1,2026-09-01T04:18:45.251Z
p75,17,1,2026-09-01T04:18:45.425Z
p75,18,-1,2026-09-01T04:18:45.555Z
p75,19,0,2026-09-01T04:18:45.707Z
p75,20,0,2026-09-01T04:18:45.868Z
p75,21,1,2026-09-01T04:18:45.988Z
p75,22,0,2026-09-01T04:18:46.149Z
p75,23,1,2026-09-01T04:18:46.308Z
p75,24,-1,2026-09-01T04:18:46.481Z
p76,1,0,2026-09-01T04:18:42.939Z
p76,2,1,2026-09-01T04:18:43.094Z
p76,3,-1,2026-09-01T04:18:43.274Z
p76,4,1,2026-09-01T04:18:43.413Z
p76,5,0,2026-09-01T04:18:43.537Z
p76,6,1,2026-09-01T04:18:43.659Z
p76,7,-1,2026-09-01T04:18:43.811Z
p76,8,1,2026-09-01T04:18:44.012Z
p76,9,1,2026-09-01T04:18:44.206Z
p76,10,1,2026-09-01T04:18:44.374Z
p76,11,1,2026-09-01T04:18:44.521Z
p76,12,1,2026-09-01T04:18:44.695Z
p76,13,1,2026-09-01T04:18:44.834Z
p76,14,1,2026-09-01T04:18:44.964Z
p76,15,-1,2026-09-01T04:18:45.115Z
p76,16,1,2026-09-01T04:18:45.284Z
p76,17,0,2026-09-01T04:18:45.405Z
p76,18,1,2026-09-01T04:18:45.516Z
p76,19,1,2026-09-01T04:18:45.651Z
p76,20,1,2026-09-01T04:18:45.771Z
p76,21,1,2026-09-01T04:18:45.905Z
p76,22,1,2026-09-01T04:18:46.057Z
p76,23,1,2026-09-01T04:18:46.208Z
p76,24,-1,2026-09-01T04:18:46.336Z
p77,1,-1,2026-09-01T04:18:42.999Z
p77,2,-1,2026-09-01T04:18:43.126Z
p77,3,-1,2026-09-01T04:18:43.282Z
p77,4,0,2026-09-01T04:18:43.440Z
p77,5,-1,2026-09-01T04:18:43.565Z
p77,6,0,2026-09-01T04:18:43.689Z
p77,7,-1,2026-09-01T04:18:43.846Z
p77,8,1,2026-09-01T04:18:44.007Z
p77,9,1,2026-09-01T04:18:44.173Z
p77,10,1,2026-09-01T04:18:44.326Z
p77,11,1,2026-09-01T04:18:44.432Z
p77,12,1,2026-09-01T04:18:44.548Z
p77,13,1,2026-09-01T04:18:44.681Z
p77,14,1,2026-09-01T04:18:44.835Z
p77,15,-1,2026-09-01T04:18:44.962Z
p77,16,1,2026-09-01T04:18:45.115Z
p77,17,1,2026-09-01T04:18:45.246Z
p77,18,-1,2026-09-01T04:18:45.360Z
p77,19,1,2026-09-01T04:18:45.519Z
p77,20,1,2026-09-01T04:18:45.706Z
p77,21,1,2026-09-01T04:18:45.900Z
p77,22,1,2026-09-01T04:18:46.085Z
p77,23,1,2026-09-01T04:18:46.275Z
p77,24,1,2026-09-01T04:18:46.485Z
p78,1,0,2026-09-01T04:18:43.187Z
p78,2,-1,2026-09-01T04:18:43.345Z
p78,3,-1,2026-09-01T04:18:43.497Z
p78,4,1,2026-09-01T04:18:43.660Z
p78,5,-1,2026-09-01T04:18:43.850Z
p78,6,1,2026-09-01T04:18:44.006Z
p78,7,0,2026-09-01T04:18:44.179Z
p78,8,1,2026-09-01T04:18:44.355Z
p78,9,1,2026-09-01T04:18:44.489Z
p78,10,1,2026-09-01T04:18:44.641Z
p78,11,1,2026-09-01T04:18:44.839Z
p78,12,1,2026-09-01T04:18:44.995Z
p78,13,0,2026-09-01T04:18:45.154Z
p78,14,1,2026-09-01T04:18:45.341Z
p78,15,-1,2026-09-01T04:18:45.493Z
p78,16,-1,2026-09-01T04:18:45.651Z
p78,17,1,2026-09-01T04:18:45.771Z
p78,18,0,2026-09-01T04:18:45.875Z
p78,19,-1,2026-09-01T04:18:45.989Z
p78,20,0,2026-09-01T04:18:46.121Z
p78,21,1,2026-09-01T04:18:46.243Z
p78,22,1,2026-09-01T04:18:46.372Z
p78,23,1,2026-09-01T04:18:46.513Z
p78,24,-1,2026-09-01T04:18:46.718Z
p79,1,-1,2026-09-01T04:18:43.338Z
p79,2,-1,2026-09-01T04:18:43.503Z
p79,3,1,2026-09-01T04:18:43.687Z
p79,4,1,2026-09-01T04:18:43.818Z
p79,5,0,2026-09-01T04:18:43.948Z
p79,6,1,2026-09-01T04:18:44.077Z
p79,7,-1,2026-09-01T04:18:44.184Z
p79,8,0,2026-09-01T04:18:44.357Z
p79,9,1,2026-09-01T04:18:44.531Z
p79,10,0,2026-09-01T04:18:44.649Z
p79,11,1,2026-09-01T04:18:44.771Z
p79,12,1,2026-09-01T04:18:44.933Z
p79,13,-1,2026-09-01T04:18:45.143Z
p79,14,-1,2026-09-01T04:18:45.303Z
p79,15,0,2026-09-01T04:18:45.453Z
p79,16,1,2026-09-01T04:18:45.612Z
p79,17,1,2026-09-01T04:18:45.773Z
p79,18,1,2026-09-01T04:18:45.932Z
p79,19,1,2026-09-01T04:18:46.057Z
p79,20,0,2026-09-01T04:18:46.179Z
p79,21,1,2026-09-01T04:18:46.308Z
p79,22,-1,2026-09-01T04:18:46.465Z
p79,23,1,2026-09-01T04:18:46.609Z
p79,24,-1,2026-09-01T04:18:46.744Z
p80,1,0,2026-09-01T04:18:43.380Z
p80,2,-1,2026-09-01T04:18:43.565Z
p80,3,0,2026-09-01T04:18:43.721Z
p80,4,1,2026-09-01T04:18:43.822Z
p80,5,1,2026-09-01T04:18:43.929Z
p80,6,1,2026-09-01T04:18:44.070Z
p80,7,-1,2026-09-01T04:18:44.174Z
p80,8,1,2026-09-01T04:18:44.315Z
p80,9,1,2026-09-01T04:18:44.516Z
p80,10,1,2026-09-01T04:18:44.683Z
p80,11,0,2026-09-01T04:18:44.866Z
p80,12,1,2026-09-01T04:18:45.054Z
p80,13,0,2026-09-01T04:18:45.253Z
p80,14,1,2026-09-01T04:18:45.452Z
p80,15,-1,2026-09-01T04:18:45.644Z
p80,16,1,2026-09-01T04:18:45.812Z
p80,17,1,2026-09-01T04:18:45.995Z
p80,18,-1,2026-09-01T04:18:46.180Z
p80,19,1,2026-09-01T04:18:46.369Z
p80,20,-1,2026-09-01T04:18:46.540Z
p80,21,-1,2026-09-01T04:18:46.718Z
p80,22,1,2026-09-01T04:18:46.868Z
p80,23,1,2026-09-01T04:18:47.029Z
p80,24,1,2026-09-01T04:18:47.161Z
p81,1,0,2026-09-01T04:18:45.389Z
p81,2,-1,2026-09-01T04:18:45.515Z
p81,3,0,2026-09-01T04:18:45.683Z
p81,4,-1,2026-09-01T04:18:45.866Z
p81,5,1,2026-09-01T04:18:46.020Z
p81,6,1,2026-09-01T04:18:46.211Z
p81,7,1,2026-09-01T04:18:46.373Z
p81,8,1,2026-09-01T04:18:46.477Z
p81,9,1,2026-09-01T04:18:46.605Z
p81,10,0,2026-09-01T04:18:46.775Z
p81,11,1,2026-09-01T04:18:46.934Z
p81,12,1,2026-09-01T04:18:47.070Z
p81,13,0,2026-09-01T04:18:47.221Z
p81,14,1,2026-09-01T04:18:47.380Z
p81,15,0,2026-09-01T04:18:47.536Z
p81,16,1,2026-09-01T04:18:47.694Z
p81,17,1,2026-09-01T04:18:47.830Z
p81,18,1,2026-09-01T04:18:47.988Z
p81,19,0,2026-09-01T04:18:48.178Z
p81,20,0,2026-09-01T04:18:48.337Z
p81,21,1,2026-09-01T04:18:48.500Z
p81,22,1,2026-09-01T04:18:48.675Z
p81,23,1,2026-09-01T04:18:48.816Z
p81,24,-1,2026-09-01T04:18:49.005Z
p82,1,0,2026-09-01T04:18:46.481Z
p82,2,-1,2026-09-01T04:18:46.616Z
p82,3,-1,2026-09-01T04:18:46.772Z
p82,4,0,2026-09-01T04:18:46.958Z
p82,5,1,2026-09-01T04:18:47.102Z
p82,6,1,2026-09-01T04:18:47.220Z
p82,7,-1,2026-09-01T04:18:47.380Z
p82,8,1,2026-09-01T04:18:47.537Z
p82,9,1,2026-09-01T04:18:47.693Z
p82,10,1,2026-09-01T04:18:47.826Z
p82,11,1,2026-09-01T04:18:47.987Z
p82,12,-1,2026-09-01T04:18:48.146Z
p82,13,-1,2026-09-01T04:18:48.306Z
p82,14,1,2026-09-01T04:18:48.462Z
p82,15,-1,2026-09-01T04:18:48.619Z
p82,16,-1,2026-09-01T04:18:48.766Z
p82,17,1,2026-09-01T04:18:48.909Z
p82,18,1,2026-09-01T04:18:49.092Z
p82,19,1,2026-09-01T04:18:49.234Z
p82,20,0,2026-09-01T04:18:49.401Z
p82,21,1,2026-09-01T04:18:49.577Z
p82,22,1,2026-09-01T04:18:49.747Z
p82,23,-1,2026-09-01T04:18:49.912Z
p82,24,0,2026-09-01T04:18:50.013Z
p83,1,1,2026-09-01T04:18:46.627Z
p83,2,-1,2026-09-01T04:18:46.776Z
p83,3,-1,2026-09-01T04:18:46.933Z
p83,4,1,2026-09-01T04:18:47.071Z
p83,5,1,2026-09-01T04:18:47.221Z
p83,6,1,2026-09-01T04:18:47.348Z
p83,7,-1,2026-09-01T04:18:47.471Z
p83,8,1,2026-09-01T04:18:47.599Z
p83,9,1,2026-09-01T04:18:47.737Z
p83,10,1,2026-09-01T04:18:47.894Z
p83,11,0,2026-09-01T04:18:48.044Z
p83,12,1,2026-09-01T04:18:48.212Z
p83,13,1,2026-09-01T04:18:48.337Z
p83,14,1,2026-09-01T04:18:48.500Z
p83,15,-1,2026-09-01T04:18:48.690Z
p83,16,1,2026-09-01T04:18:48.860Z
p83,17,1,2026-09-01T04:18:48.973Z
p83,18,0,2026-09-01T04:18:49.085Z
p83,19,0,2026-09-01T04:18:49.219Z
p83,20,0,2026-09-01T04:18:49.363Z
p83,21,1,2026-09-01T04:18:49.521Z
p83,22,1,2026-09-01T04:18:49.651Z
p83,23,1,2026-09-01T04:18:49.786Z
p83,24,-1,2026-09-01T04:18:49.945Z
p84,1,0,2026-09-01T04:18:46.649Z
p84,2,1,2026-09-01T04:18:46.806Z
p84,3,1,2026-09-01T04:18:46.930Z
p84,4,1,2026-09-01T04:18:47.069Z
p84,5,1,2026-09-01T04:18:47.220Z
p84,6,1,2026-09-01T04:18:47.380Z
p84,7,0,2026-09-01T04:18:47.537Z
p84,8,1,2026-09-01T04:18:47.694Z
p84,9,1,2026-09-01T04:18:47.830Z
p84,10,1,2026-09-01T04:18:47.988Z
p84,11,1,2026-09-01T04:18:48.146Z
p84,12,1,2026-09-01T04:18:48.275Z
p84,13,1,2026-09-01T04:18:48.396Z
p84,14,1,2026-09-01T04:18:48.524Z
p84,15,-1,2026-09-01T04:18:48.659Z
p84,16,1,2026-09-01T04:18:48.798Z
p84,17,1,2026-09-01T04:18:48.995Z
p84,18,-1,2026-09-01T04:18:49.161Z
p84,19,1,2026-09-01T04:18:49.277Z
p84,20,1,2026-09-01T04:18:49.409Z
p84,21,1,2026-09-01T04:18:49.578Z
p84,22,1,2026-09-01T04:18:49.747Z
p84,23,1,2026-09-01T04:18:49.912Z
p84,24,-1,2026-09-01T04:18:50.018Z
p85,1,-1,2026-09-01T04:18:46.686Z
p85,2,-1,2026-09-01T04:18:46.806Z
p85,3,0,2026-09-01T04:18:46.933Z
p85,4,1,2026-09-01T04:18:47.040Z
p85,5,-1,2026-09-01T04:18:47.158Z
p85,6,1,2026-09-01T04:18:47.285Z
p85,7,0,2026-09-01T04:18:47.408Z
p85,8,1,2026-09-01T04:18:47.569Z
p85,9,-1,2026-09-01T04:18:47.700Z
p85,10,1,2026-09-01T04:18:47.807Z
p85,11,0,2026-09-01T04:18:47.954Z
p85,12,1,2026-09-01T04:18:48.138Z
p85,13,1,2026-09-01T04:18:48.303Z
p85,14,0,2026-09-01T04:18:48.430Z
p85,15,0,2026-09-01T04:18:48.615Z
p85,16,-1,2026-09-01T04:18:48.766Z
p85,17,1,2026-09-01T04:18:48.878Z
p85,18,-1,2026-09-01T04:18:48.982Z
p85,19,1,2026-09-01T04:18:49.118Z
p85,20,1,2026-09-01T04:18:49.307Z
p85,21,1,2026-09-01T04:18:49.498Z
p85,22,1,2026-09-01T04:18:49.652Z
p85,23,1,2026-09-01T04:18:49.755Z
p85,24,-1,2026-09-01T04:18:49.875Z
p86,1,-1,2026-09-01T04:18:46.868Z
p86,2,-1,2026-09-01T04:18:47.029Z
p86,3,-1,2026-09-01T04:18:47.201Z
p86,4,1,2026-09-01T04:18:47.378Z
p86,5,1,2026-09-01T04:18:47.537Z
p86,6,1,2026-09-01T04:18:47.693Z
p86,7,-1,2026-09-01T04:18:47.863Z
p86,8,1,2026-09-01T04:18:48.082Z
p86,9,1,2026-09-01T04:18:48.240Z
p86,10,1,2026-09-01T04:18:48.398Z
p86,11,0,2026-09-01T04:18:48.564Z
p86,12,1,2026-09-01T04:18:48.709Z
p86,13,0,2026-09-01T04:18:48.860Z
p86,14,1,2026-09-01T04:18:48.973Z
p86,15,-1,2026-09-01T04:18:49.116Z
p86,16,-1,2026-09-01T04:18:49.304Z
p86,17,0,2026-09-01T04:18:49.465Z
p86,18,1,2026-09-01T04:18:49.586Z
p86,19,-1,2026-09-01T04:18:49.746Z
p86,20,0,2026-09-01T04:18:49.944Z
p86,21,1,2026-09-01T04:18:50.116Z
p86,22,1,2026-09-01T04:18:50.286Z
p86,23,1,2026-09-01T04:18:50.476Z
p86,24,-1,2026-09-01T04:18:50.633Z
p87,1,1,2026-09-01T04:18:46.899Z
p87,2,-1,2026-09-01T04:18:47.030Z
p87,3,-1,2026-09-01T04:18:47.187Z
p87,4,1,2026-09-01T04:18:47.379Z
p87,5,1,2026-09-01T04:18:47.565Z
p87,6,0,2026-09-01T04:18:47.723Z
p87,7,-1,2026-09-01T04:18:47.893Z
p87,8,1,2026-09-01T04:18:48.043Z
p87,9,1,2026-09-01T04:18:48.241Z
p87,10,0,2026-09-01T04:18:48.428Z
p87,11,1,2026-09-01T04:18:48.615Z
p87,12,1,2026-09-01T04:18:48.766Z
p87,13,1,2026-09-01T04:18:48.879Z
p87,14,1,2026-09-01T04:18:48.986Z
p87,15,-1,2026-09-01T04:18:49.089Z
p87,16,1,2026-09-01T04:18:49.250Z
p87,17,-1,2026-09-01T04:18:49.382Z
p87,18,0,2026-09-01T04:18:49.509Z
p87,19,0,2026-09-01T04:18:49.680Z
p87,20,0,2026-09-01T04:18:49.882Z
p87,21,-1,2026-09-01T04:18:50.016Z
p87,22,1,2026-09-01T04:18:50.168Z
p87,23,1,2026-09-01T04:18:50.307Z
p87,24,-1,2026-09-01T04:18:50.477Z
p88,1,1,2026-09-01T04:18:47.286Z
p88,2,0,2026-09-01T04:18:47.438Z
p88,3,-1,2026-09-01T04:18:47.598Z
p88,4,1,2026-09-01T04:18:47.729Z
p88,5,-1,2026-09-01T04:18:47.893Z
p88,6,1,2026-09-01T04:18:48.078Z
p88,7,0,2026-09-01T04:18:48.240Z
p88,8,1,2026-09-01T04:18:48.397Z
p88,9,1,2026-09-01T04:18:48.595Z
p88,10,1,2026-09-01T04:18:48.766Z
p88,11,1,2026-09-01T04:18:48.906Z
p88,12,1,2026-09-01T04:18:49.095Z
p88,13,-1,2026-09-01T04:18:49.236Z
p88,14,-1,2026-09-01T04:18:49.370Z
p88,15,-1,2026-09-01T04:18:49.508Z
p88,16,1,2026-09-01T04:18:49.682Z
p88,17,1,2026-09-01T04:18:49.850Z
p88,18,0,2026-09-01T04:18:50.003Z
p88,19,1,2026-09-01T04:18:50.167Z
p88,20,-1,2026-09-01T04:18:50.327Z
p88,21,1,2026-09-01T04:18:50.482Z
p88,22,1,2026-09-01T04:18:50.614Z
p88,23,0,2026-09-01T04:18:50.751Z
p88,24,-1,2026-09-01T04:18:50.888Z
p89,1,1,2026-09-01T04:18:49.211Z
p89,2,-1,2026-09-01T04:18:49.370Z
p89,3,0,2026-09-01T04:18:49.514Z
p89,4,1,2026-09-01T04:18:49.680Z
p89,5,1,2026-09-01T04:18:49.817Z
p89,6,1,2026-09-01T04:18:49.945Z
p89,7,1,2026-09-01T04:18:50.079Z
p89,8,1,2026-09-01T04:18:50.233Z
p89,9,1,2026-09-01T04:18:50.417Z
p89,10,1,2026-09-01T04:18:50.600Z
p89,11,1,2026-09-01T04:18:50.739Z
p89,12,1,2026-09-01T04:18:50.846Z
p89,13,1,2026-09-01T04:18:50.975Z
p89,14,1,2026-09-01T04:18:51.100Z
p89,15,-1,2026-09-01T04:18:51.228Z
p89,16,1,2026-09-01T04:18:51.360Z
p89,17,0,2026-09-01T04:18:51.500Z
p89,18,1,2026-09-01T04:18:51.668Z
p89,19,0,2026-09-01T04:18:51.801Z
p89,20,1,2026-09-01T04:18:51.956Z
p89,21,1,2026-09-01T04:18:52.111Z
p89,22,1,2026-09-01T04:18:52.271Z
p89,23,1,2026-09-01T04:18:52.428Z
p89,24,1,2026-09-01T04:18:52.573Z
p90,1,1,2026-09-01T04:18:50.008Z
p90,2,-1,2026-09-01T04:18:50.165Z
p90,3,-1,2026-09-01T04:18:50.309Z
p90,4,1,2026-09-01T04:18:50.446Z
p90,5,1,2026-09-01T04:18:50.571Z
p90,6,0,2026-09-01T04:18:50.730Z
p90,7,1,2026-09-01T04:18:50.904Z
p90,8,1,2026-09-01T04:18:51.069Z
p90,9,1,2026-09-01T04:18:51.260Z
p90,10,1,2026-09-01T04:18:51.424Z
p90,11,0,2026-09-01T04:18:51.563Z
p90,12,1,2026-09-01T04:18:51.699Z
p90,13,1,2026-09-01T04:18:51.894Z
p90,14,1,2026-09-01T04:18:52.047Z
p90,15,-1,2026-09-01T04:18:52.176Z
p90,16,1,2026-09-01T04:18:52.337Z
p90,17,1,2026-09-01T04:18:52.522Z
p90,18,-1,2026-09-01T04:18:52.726Z
p90,19,1,2026-09-01T04:18:52.883Z
p90,20,1,2026-09-01T04:18:53.036Z
p90,21,1,2026-09-01T04:18:53.194Z
p90,22,1,2026-09-01T04:18:53.348Z
p90,23,0,2026-09-01T04:18:53.541Z
p90,24,-1,2026-09-01T04:18:53.694Z
p91,1,0,2026-09-01T04:18:50.111Z
p91,2,1,2026-09-01T04:18:50.245Z
p91,3,-1,2026-09-01T04:18:50.386Z
p91,4,1,2026-09-01T04:18:50.509Z
p91,5,0,2026-09-01T04:18:50.634Z
p91,6,1,2026-09-01T04:18:50.771Z
p91,7,-1,2026-09-01T04:18:50.945Z
p91,8,1,2026-09-01T04:18:51.099Z
p91,9,1,2026-09-01T04:18:51.228Z
p91,10,1,2026-09-01T04:18:51.338Z
p91,11,1,2026-09-01T04:18:51.443Z
p91,12,1,2026-09-01T04:18:51.574Z
p91,13,1,2026-09-01T04:18:51.715Z
p91,14,1,2026-09-01T04:18:51.861Z
p91,15,-1,2026-09-01T04:18:51.984Z
p91,16,1,2026-09-01T04:18:52.111Z
p91,17,1,2026-09-01T04:18:52.271Z
p91,18,1,2026-09-01T04:18:52.462Z
p91,19,0,2026-09-01T04:18:52.635Z
p91,20,1,2026-09-01T04:18:52.789Z
p91,21,1,2026-09-01T04:18:52.979Z
p91,22,1,2026-09-01T04:18:53.134Z
p91,23,1,2026-09-01T04:18:53.257Z
p91,24,-1,2026-09-01T04:18:53.383Z
p92,1,1,2026-09-01T04:18:50.137Z
p92,2,-1,2026-09-01T04:18:50.282Z
p92,3,-1,2026-09-01T04:18:50.477Z
p92,4,1,2026-09-01T04:18:50.633Z
p92,5,-1,2026-09-01T04:18:50.742Z
p92,6,1,2026-09-01T04:18:50.850Z
p92,7,1,2026-09-01T04:18:51.008Z
p92,8,1,2026-09-01T04:18:51.164Z
p92,9,1,2026-09-01T04:18:51.323Z
p92,10,1,2026-09-01T04:18:51.517Z
p92,11,0,2026-09-01T04:18:51.652Z
p92,12,1,2026-09-01T04:18:51.779Z
p92,13,1,2026-09-01T04:18:51.957Z
p92,14,1,2026-09-01T04:18:52.111Z
p92,15,-1,2026-09-01T04:18:52.270Z
p92,16,1,2026-09-01T04:18:52.462Z
p92,17,1,2026-09-01T04:18:52.635Z
p92,18,1,2026-09-01T04:18:52.758Z
p92,19,1,2026-09-01T04:18:52.910Z
p92,20,0,2026-09-01T04:18:53.102Z
p92,21,1,2026-09-01T04:18:53.287Z
p92,22,0,2026-09-01T04:18:53.477Z
p92,23,1,2026-09-01T04:18:53.631Z
p92,24,-1,2026-09-01T04:18:53.785Z
p93,1,1,2026-09-01T04:18:50.168Z
p93,2,-1,2026-09-01T04:18:50.307Z
p93,3,1,2026-09-01T04:18:50.445Z
p93,4,1,2026-09-01T04:18:50.603Z
p93,5,0,2026-09-01T04:18:50.769Z
p93,6,0,2026-09-01T04:18:50.912Z
p93,7,1,2026-09-01T04:18:51.038Z
p93,8,1,2026-09-01T04:18:51.196Z
p93,9,1,2026-09-01T04:18:51.367Z
p93,10,1,2026-09-01T04:18:51.500Z
p93,11,1,2026-09-01T04:18:51.664Z
p93,12,-1,2026-09-01T04:18:51.798Z
p93,13,1,2026-09-01T04:18:51.957Z
p93,14,1,2026-09-01T04:18:52.112Z
p93,15,-1,2026-09-01T04:18:52.239Z
p93,16,0,2026-09-01T04:18:52.371Z
p93,17,1,2026-09-01T04:18:52.495Z
p93,18,-1,2026-09-01T04:18:52.667Z
p93,19,1,2026-09-01T04:18:52.821Z
p93,20,1,2026-09-01T04:18:52.975Z
p93,21,1,2026-09-01T04:18:53.167Z
p93,22,0,2026-09-01T04:18:53.352Z
p93,23,1,2026-09-01T04:18:53.510Z
p93,24,-1,2026-09-01T04:18:53.724Z
p94,1,-1,2026-09-01T04:18:50.664Z
p94,2,1,2026-09-01T04:18:50.830Z
p94,3,-1,2026-09-01T04:18:51.000Z
p94,4,1,2026-09-01T04:18:51.164Z
p94,5,-1,2026-09-01T04:18:51.321Z
p94,6,-1,2026-09-01T04:18:51.517Z
p94,7,0,2026-09-01T04:18:51.653Z
p94,8,1,2026-09-01T04:18:51.806Z
p94,9,1,2026-09-01T04:18:51.960Z
p94,10,1,2026-09-01T04:18:52.093Z
p94,11,1,2026-09-01T04:18:52.270Z
p94,12,1,2026-09-01T04:18:52.428Z
p94,13,-1,2026-09-01T04:18:52.604Z
p94,14,1,2026-09-01T04:18:52.790Z
p94,15,-1,2026-09-01T04:18:52.947Z
p94,16,1,2026-09-01T04:18:53.071Z
p94,17,1,2026-09-01T04:18:53.225Z
p94,18,1,2026-09-01T04:18:53.384Z
p94,19,1,2026-09-01T04:18:53.509Z
p94,20,1,2026-09-01T04:18:53.631Z
p94,21,1,2026-09-01T04:18:53.757Z
p94,22,1,2026-09-01T04:18:53.912Z
p94,23,0,2026-09-01T04:18:54.071Z
p94,24,-1,2026-09-01T04:18:54.224Z
p95,1,1,2026-09-01T04:18:50.769Z
p95,2,-1,2026-09-01T04:18:50.944Z
p95,3,0,2026-09-01T04:18:51.099Z
p95,4,1,2026-09-01T04:18:51.260Z
p95,5,-1,2026-09-01T04:18:51.424Z
p95,6,0,2026-09-01T04:18:51.563Z
p95,7,1,2026-09-01T04:18:51.704Z
p95,8,1,2026-09-01T04:18:51.895Z
p95,9,1,2026-09-01T04:18:52.047Z
p95,10,1,2026-09-01T04:18:52.177Z
p95,11,1,2026-09-01T04:18:52.306Z
p95,12,1,2026-09-01T04:18:52.429Z
p95,13,1,2026-09-01T04:18:52.603Z
p95,14,1,2026-09-01T04:18:52.758Z
p95,15,-1,2026-09-01T04:18:52.886Z
p95,16,1,2026-09-01T04:18:53.006Z
p95,17,1,2026-09-01T04:18:53.134Z
p95,18,1,2026-09-01T04:18:53.256Z
p95,19,1,2026-09-01T04:18:53.384Z
p95,20,1,2026-09-01T04:18:53.537Z
p95,21,1,2026-09-01T04:18:53.726Z
p95,22,1,2026-09-01T04:18:53.943Z
p95,23,1,2026-09-01T04:18:54.102Z
p95,24,-1,2026-09-01T04:18:54.255Z
p96,1,-1,2026-09-01T04:18:51.037Z
p96,2,-1,2026-09-01T04:18:51.199Z
p96,3,0,2026-09-01T04:18:51.338Z
p96,4,1,2026-09-01T04:18:51.481Z
p96,5,-1,2026-09-01T04:18:51.652Z
p96,6,1,2026-09-01T04:18:51.795Z
p96,7,1,2026-09-01T04:18:51.925Z
p96,8,1,2026-09-01T04:18:52.075Z
p96,9,1,2026-09-01T04:18:52.239Z
p96,10,1,2026-09-01T04:18:52.403Z
p96,11,1,2026-09-01T04:18:52.572Z
p96,12,1,2026-09-01T04:18:52.695Z
p96,13,1,2026-09-01T04:18:52.852Z
p96,14,1,2026-09-01T04:18:53.006Z
p96,15,-1,2026-09-01T04:18:53.166Z
p96,16,1,2026-09-01T04:18:53.320Z
p96,17,1,2026-09-01T04:18:53.445Z
p96,18,1,2026-09-01T04:18:53.574Z
p96,19,1,2026-09-01T04:18:53.725Z
p96,20,0,2026-09-01T04:18:53.912Z
p96,21,1,2026-09-01T04:18:54.074Z
p96,22,1,2026-09-01T04:18:54.251Z
p96,23,0,2026-09-01T04:18:54.457Z
